Customer_ID,Age,Location,Income_Level,App_Usage_Frequency,Total_Spent,LTV,Customer_Satisfaction_Score,Loyalty_Points_Earned,Referral_Count,Support_Tickets_Raised,Preferred_Payment_Method,Churn_Risk
cust_0239,69,Suburban,Low,Daily,2201484.835506348,228769.7294679804,2,3099,10,11,UPI,Medium Risk
cust_0240,38,Urban,High,Weekly,3666110.016815542,375710.82407358545,2,3615,7,13,UPI,High Risk
cust_0241,52,Suburban,Low,Daily,7447116.2672683345,756315.0652077694,10,1240,3,19,Debit Card,Low Risk
cust_0242,47,Urban,Middle,Weekly,2000718.3546872477,208315.39388693846,1,3892,17,8,Debit Card,High Risk
cust_0243,48,Rural,Middle,Weekly,526524.8639715324,62991.427150974494,10,70,19,10,Credit Card,Low Risk
cust_0244,16,Rural,Low,Daily,2223423.2922927295,244663.23749276611,10,4125,45,10,UPI,Low Risk
cust_0245,34,Suburban,Low,Daily,11555846.778190209,1164322.059239197,5,2868,2,19,UPI,Medium Risk
cust_0246,17,Rural,Low,Daily,2752306.590631031,292811.3015510309,5,4766,43,19,Debit Card,Medium Risk
cust_0247,68,Rural,Middle,Monthly,296449.8786764307,36622.352902762635,3,1544,14,1,Debit Card,Medium Risk
cust_0248,59,Suburban,Low,Monthly,3349826.9289967474,342104.097474676,3,2370,7,14,UPI,Medium Risk
cust_0249,41,Urban,High,Monthly,1117220.6985080743,128578.75566841297,8,2417,45,17,Debit Card,Medium Risk
cust_0250,47,Suburban,Low,Daily,3898863.740318163,401826.06127636443,10,1179,5,11,Wallet Balance,Low Risk
cust_0251,21,Urban,High,Monthly,6858981.126550635,700810.3030216012,7,2713,45,6,Credit Card,Medium Risk
cust_0252,47,Suburban,Low,Weekly,5460738.358517173,554139.2969942009,4,1106,35,11,Wallet Balance,High Risk
cust_0253,19,Suburban,Low,Weekly,2818093.6315617384,295418.50829024037,8,2452,19,2,Credit Card,Low Risk
cust_0254,26,Rural,Middle,Weekly,9645477.70891716,986497.6725384431,10,4708,31,9,Debit Card,Low Risk
cust_0255,32,Suburban,High,Weekly,4858896.075479849,501386.184018997,9,3351,5,8,UPI,Low Risk
cust_0256,53,Suburban,High,Monthly,206295.4452045218,26243.953496827693,6,280,15,14,Wallet Balance,Medium Risk
cust_0257,39,Urban,High,Monthly,1205584.570195563,134931.11511203967,7,1715,48,6,Wallet Balance,Medium Risk
cust_0258,20,Rural,Middle,Weekly,3933882.363327439,401173.91745610954,7,1113,1,3,Debit Card,Low Risk
cust_0259,67,Urban,High,Daily,6290306.861851426,638833.3157161248,5,2176,17,13,Wallet Balance,Medium Risk
cust_0260,49,Urban,Middle,Weekly,1842708.6366275458,201421.10344369613,4,4404,44,17,UPI,High Risk
cust_0261,21,Rural,Low,Weekly,1232267.5758131593,129339.07059280314,2,1987,25,11,Credit Card,High Risk
cust_0262,37,Rural,Low,Daily,14164672.8808619,1428307.4649314457,1,4580,19,10,Wallet Balance,Medium Risk
cust_0263,26,Rural,High,Daily,438487.66393389564,58057.99703316145,8,3178,15,2,Credit Card,Low Risk
cust_0264,63,Suburban,Low,Monthly,4304705.954048865,438485.03476465866,2,3021,20,4,Credit Card,Medium Risk
cust_0265,31,Rural,Low,Daily,346344.7495917893,51302.63822700963,8,3070,44,2,UPI,Low Risk
cust_0266,48,Rural,High,Daily,8815144.862520553,892847.3604581624,9,1528,13,5,Debit Card,Low Risk
cust_0267,24,Rural,Low,Monthly,2645444.946994025,274073.19464815076,4,2839,17,0,UPI,Medium Risk
cust_0268,21,Urban,High,Monthly,12807285.510440664,1290070.6206266738,1,4378,7,4,UPI,Medium Risk
cust_0269,31,Urban,High,Weekly,3603011.6356538064,366720.4770852778,6,1130,4,20,Credit Card,Medium Risk
cust_0270,44,Suburban,Low,Weekly,8896673.170770647,904494.2143550446,8,3404,23,13,Debit Card,Low Risk
cust_0271,18,Urban,Low,Daily,11549758.39288218,1168813.4520935179,1,4965,40,8,UPI,Medium Risk
cust_0272,35,Suburban,Low,Monthly,6082902.634357712,625390.3225616516,5,4356,46,9,Debit Card,Medium Risk
cust_0273,51,Urban,Low,Daily,6396360.721437377,648823.9561513601,1,3301,28,19,UPI,Medium Risk
cust_0274,34,Rural,Low,Daily,6817638.516261257,692724.5945778696,7,1929,8,10,UPI,Low Risk
cust_0275,41,Urban,Middle,Weekly,7817761.195192285,800220.7779584511,6,4316,41,9,Credit Card,Medium Risk
cust_0276,18,Suburban,Low,Daily,513605.72154910915,57789.62334764253,4,692,17,2,Credit Card,Medium Risk
cust_0277,34,Urban,Middle,Daily,2728091.88077057,288088.92855590786,8,2445,45,15,Credit Card,Low Risk
cust_0278,35,Rural,High,Weekly,3591838.9435932254,368952.25378964725,8,713,17,13,Debit Card,Low Risk
cust_0279,47,Suburban,Low,Weekly,8497454.911301827,860007.9957583816,2,2844,47,12,UPI,High Risk
cust_0280,22,Rural,Low,Monthly,5978318.189620207,613118.9141182943,5,4725,27,12,Wallet Balance,Medium Risk
cust_0281,67,Rural,Low,Weekly,1709516.3887885867,184128.10259236483,1,4724,36,2,Credit Card,High Risk
cust_0282,56,Suburban,High,Monthly,4672115.507554152,476160.2695043063,3,2756,9,16,Debit Card,Medium Risk
cust_0283,48,Rural,Middle,Monthly,12624633.524755448,1269403.3029447654,3,1729,19,8,Debit Card,Medium Risk
cust_0284,55,Rural,Middle,Weekly,8741001.845516527,889114.5427875839,10,1827,37,5,UPI,Low Risk
cust_0285,54,Urban,Low,Weekly,7639261.858154491,771869.6477985138,3,1521,40,19,Wallet Balance,High Risk
cust_0286,33,Rural,Low,Weekly,747034.1117862528,78593.82244713284,3,300,22,13,Wallet Balance,High Risk
cust_0287,55,Rural,Low,Daily,6429194.4112126175,663893.0059167844,10,4092,47,20,Wallet Balance,Low Risk
cust_0288,16,Rural,Low,Weekly,9173911.491223695,924327.7658838669,2,1028,42,19,Wallet Balance,High Risk
cust_0289,26,Rural,High,Monthly,6259985.434271997,642310.7275052995,7,3918,19,16,Credit Card,Medium Risk
cust_0290,43,Suburban,Low,Monthly,549611.7436242815,67085.31296125105,7,1819,22,13,Wallet Balance,Medium Risk
cust_0291,40,Urban,High,Monthly,1095718.7726546926,125271.14516851136,4,4122,49,2,Credit Card,Medium Risk
cust_0292,65,Rural,Low,Weekly,461797.810217463,57208.89745937852,8,1710,4,1,Wallet Balance,Low Risk
cust_0293,38,Rural,Middle,Monthly,1450204.5746169933,162038.54056413213,10,3186,26,4,Credit Card,Medium Risk
cust_0294,46,Suburban,Middle,Monthly,323439.3138276198,51156.88947991025,10,4473,8,4,Credit Card,Medium Risk
cust_0295,45,Rural,Low,Daily,2960414.7221380505,316340.7310145746,8,4192,42,8,Wallet Balance,Low Risk
cust_0296,57,Suburban,Low,Weekly,4357321.709339004,444093.8100513172,4,1159,40,16,Debit Card,High Risk
cust_0297,50,Urban,High,Weekly,5388218.42809073,547350.5173508908,6,387,35,10,Wallet Balance,Medium Risk
cust_0298,22,Urban,Low,Monthly,9955938.754078597,1008666.9832742214,6,1903,39,5,Credit Card,Medium Risk
cust_0299,31,Rural,Low,Daily,306166.4462850335,45281.85655423687,5,4259,36,2,Credit Card,Medium Risk
cust_0300,41,Rural,Low,Monthly,2323179.9283546433,239306.01902645017,4,1898,2,14,Debit Card,Medium Risk
cust_0301,63,Rural,Middle,Daily,8559461.365417674,869620.984858006,9,1438,35,17,UPI,Low Risk
cust_0302,67,Suburban,High,Monthly,3375654.8084943853,355541.3597487761,6,4776,47,3,UPI,Medium Risk
cust_0303,64,Rural,Middle,Monthly,2003126.362271888,213324.6447564031,7,1001,44,18,Debit Card,Medium Risk
cust_0304,17,Rural,High,Weekly,128725.73138913883,21393.018662237242,5,1159,34,13,Debit Card,Medium Risk
cust_0305,16,Urban,Middle,Daily,5481016.330950505,560347.8509339282,2,4253,35,7,Wallet Balance,Medium Risk
cust_0306,63,Rural,Low,Daily,42231.540519506045,14228.247117061197,6,812,28,18,Credit Card,Medium Risk
cust_0307,27,Urban,Middle,Daily,4005062.0334259346,407822.9228874399,3,1389,32,13,UPI,Medium Risk
cust_0308,20,Rural,Middle,Weekly,226540.3276166592,38987.593717303804,10,3010,25,2,Wallet Balance,Low Risk
cust_0309,52,Urban,High,Weekly,9547183.116473041,964212.7731273439,6,2396,7,12,UPI,Medium Risk
cust_0310,47,Rural,High,Monthly,174844.1746743931,28360.90003614977,3,4489,8,3,Wallet Balance,Medium Risk
cust_0311,24,Urban,Middle,Daily,3814543.8927240837,393845.0489015752,8,1347,21,0,Credit Card,Low Risk
cust_0312,56,Suburban,High,Daily,1949607.7280053115,207874.2125242168,7,2995,4,16,Wallet Balance,Low Risk
cust_0313,50,Urban,High,Monthly,31923.10364194067,10197.019226731514,1,1537,43,6,Credit Card,Medium Risk
cust_0314,34,Urban,High,Monthly,2846694.1966820117,301095.05462657276,4,4938,40,8,Wallet Balance,Medium Risk
cust_0315,63,Urban,High,Monthly,4848519.51641869,490964.8914828227,2,1486,35,17,Credit Card,Medium Risk
cust_0316,31,Rural,High,Monthly,126695.09406844618,26889.80607020323,6,3146,31,20,Wallet Balance,Medium Risk
cust_0317,18,Rural,Middle,Daily,11596569.28564429,1170364.6720462756,5,1782,29,1,Wallet Balance,Medium Risk
cust_0318,35,Rural,High,Monthly,439178.6639115602,55336.93411307947,2,2548,48,11,Credit Card,Medium Risk
cust_0319,39,Suburban,Low,Daily,772975.0269338454,85962.07530369476,1,1750,43,0,Debit Card,Medium Risk
cust_0320,69,Suburban,Middle,Daily,1407631.9191244831,156017.55797637126,7,2013,44,10,Debit Card,Low Risk
cust_0321,48,Urban,Middle,Daily,272483.1575958251,43482.898443637474,9,2235,42,15,Wallet Balance,Low Risk
cust_0322,39,Suburban,Middle,Monthly,1588030.6547919144,176090.41058398443,9,3564,16,14,Credit Card,Medium Risk
cust_0323,67,Urban,High,Monthly,5318426.199044303,551533.5771659283,10,4460,29,15,UPI,Medium Risk
cust_0324,26,Urban,Low,Monthly,366516.18241316837,47856.4386918383,3,2548,46,13,UPI,Medium Risk
cust_0325,64,Urban,High,Monthly,2018328.5244949262,210918.63605486203,6,2224,8,0,UPI,Medium Risk
cust_0326,23,Suburban,Middle,Weekly,11250818.385082344,1143761.1839275856,10,4724,3,6,UPI,Low Risk
cust_0327,51,Rural,Middle,Monthly,17130832.26287756,1715631.7838002518,1,969,11,7,UPI,Medium Risk
cust_0328,53,Suburban,Middle,Weekly,1582099.8195473715,161840.41119688112,1,272,34,15,Credit Card,High Risk
cust_0329,55,Urban,Middle,Monthly,8041762.237429413,812781.5318687831,6,1586,19,0,Wallet Balance,Medium Risk
cust_0330,35,Urban,High,Weekly,10620409.587390227,1073296.9090059146,6,2824,16,18,UPI,Medium Risk
cust_0331,50,Suburban,Low,Monthly,8655847.992481763,878232.2990426883,5,3518,21,4,Debit Card,Medium Risk
cust_0332,63,Urban,Low,Monthly,37799.669950030126,13639.502021728995,6,2388,6,20,Debit Card,Medium Risk
cust_0333,40,Urban,Middle,Daily,2767146.848337591,297932.68055211566,10,4020,38,14,UPI,Low Risk
cust_0334,50,Suburban,Low,Weekly,11816094.760923184,1198272.5937337691,5,4600,43,2,Debit Card,Medium Risk
cust_0335,40,Suburban,Middle,Monthly,6780786.527248345,695633.5705674122,6,4956,41,0,Credit Card,Medium Risk
cust_0336,44,Suburban,Middle,Weekly,10029053.064854857,1019921.7282216195,9,3820,7,6,UPI,Low Risk
cust_0337,33,Urban,Low,Daily,2948857.667830193,306660.6137880965,7,2784,8,8,Wallet Balance,Low Risk
cust_0338,61,Urban,Middle,Weekly,2146232.0311258594,222084.4998087852,3,628,45,0,Credit Card,High Risk
cust_0339,33,Rural,Low,Monthly,3718214.836973614,387885.45571563375,9,4345,5,1,Debit Card,Medium Risk
cust_0340,17,Rural,Middle,Daily,5768033.897951357,593817.2726206566,6,4607,18,16,UPI,Medium Risk
cust_0341,69,Suburban,Low,Monthly,863584.5065075351,93804.98843224449,5,344,21,16,Credit Card,Medium Risk
cust_0342,50,Rural,Middle,Daily,5379407.900992178,555732.1081339207,4,4642,46,2,Credit Card,Medium Risk
cust_0343,31,Urban,Low,Daily,975009.5379273223,110103.62062180735,10,555,19,16,Credit Card,Low Risk
cust_0344,56,Rural,Middle,Weekly,6383666.1204565745,647516.7713448356,1,4010,19,9,Credit Card,High Risk
cust_0345,51,Urban,Middle,Monthly,1449329.6526324286,160021.78670228706,7,2919,26,1,Credit Card,Medium Risk
cust_0346,48,Suburban,Middle,Monthly,3017460.918106105,308708.26418211806,5,459,26,6,Debit Card,Medium Risk
cust_0347,19,Suburban,Low,Daily,2586005.8193561705,263606.06754131644,1,2788,6,2,UPI,Medium Risk
cust_0348,48,Urban,High,Monthly,604089.5528360248,72244.396388764,4,2811,23,11,Credit Card,Medium Risk
cust_0349,29,Rural,Middle,Daily,3259807.3487984193,341683.76884014165,10,2535,7,6,Credit Card,Low Risk
cust_0350,36,Suburban,Middle,Weekly,13740347.257144293,1378990.1050286598,1,3115,2,9,Debit Card,High Risk
cust_0351,63,Suburban,Low,Daily,3063982.78584544,320813.09217065934,10,2549,10,3,Wallet Balance,Low Risk
cust_0352,35,Rural,Middle,Monthly,9308986.16423819,938164.878369463,4,59,35,0,UPI,Medium Risk
cust_0353,23,Rural,Middle,Daily,1108475.182607247,126524.78828593875,7,4672,1,13,UPI,Low Risk
cust_0354,22,Urban,Middle,Monthly,11896898.92668569,1202597.3797853866,9,3185,0,3,Wallet Balance,Medium Risk
cust_0355,18,Rural,Middle,Weekly,720697.4447364036,77689.70303850553,2,1794,6,11,UPI,High Risk
cust_0356,32,Rural,High,Weekly,13159345.91237327,1329240.5248245068,4,4444,23,0,UPI,High Risk
cust_0357,48,Rural,High,Daily,5689456.156954456,574370.6605025816,1,1964,11,13,Wallet Balance,Medium Risk
cust_0358,63,Urban,Middle,Weekly,295963.7711110246,44838.20803489262,6,4769,7,3,UPI,Medium Risk
cust_0359,27,Urban,Middle,Weekly,6866638.812400032,696648.1206106367,8,1493,12,20,Debit Card,Low Risk
cust_0360,66,Suburban,Middle,Daily,3924593.760926666,405430.27873956226,3,4771,5,6,Credit Card,Medium Risk
cust_0361,37,Urban,High,Monthly,1991925.4663798462,212416.45873951277,5,2596,38,8,UPI,Medium Risk
cust_0362,37,Suburban,High,Daily,10466332.484114591,1057181.2666404576,1,4233,23,13,UPI,Medium Risk
cust_0363,61,Rural,Low,Daily,11569490.81622571,1172511.3447780039,5,4913,23,17,Credit Card,Medium Risk
cust_0364,45,Suburban,Low,Monthly,12644595.620683372,1274418.9579309335,1,2665,37,4,Credit Card,Medium Risk
cust_0365,53,Suburban,Middle,Weekly,17479512.704565488,1764576.593040452,5,4176,43,19,UPI,Medium Risk
cust_0366,53,Rural,Middle,Daily,4849262.88620818,502461.5706660554,9,4398,6,16,Debit Card,Low Risk
cust_0367,60,Suburban,High,Daily,2319698.4904851345,245940.6825437175,7,3069,9,5,Credit Card,Low Risk
cust_0368,66,Urban,Middle,Monthly,1417220.5309036649,155645.63381344808,7,2456,29,4,Credit Card,Medium Risk
cust_0369,69,Urban,Middle,Daily,5354530.913316834,551457.8706088922,9,2767,38,9,Wallet Balance,Low Risk
cust_0370,23,Urban,High,Monthly,8265808.760533894,838018.304946556,5,2412,23,16,Debit Card,Medium Risk
cust_0371,42,Urban,High,Daily,1186662.9872879817,133926.32048500428,8,3062,26,20,Credit Card,Low Risk
cust_0372,42,Suburban,High,Daily,2436518.135908648,257078.5743224416,7,2136,29,18,Credit Card,Low Risk
cust_0373,49,Suburban,High,Monthly,6767437.442505738,692557.0789489971,6,4340,14,3,UPI,Medium Risk
cust_0374,36,Rural,Low,Monthly,8215740.797833649,830555.7710832643,6,1803,1,13,Credit Card,Medium Risk
cust_0375,45,Suburban,High,Daily,4372513.226109789,445966.42476370384,7,1096,7,19,Credit Card,Low Risk
cust_0376,48,Suburban,High,Monthly,916088.9882780774,109964.37783319164,10,3748,16,13,Wallet Balance,Medium Risk
cust_0377,43,Suburban,Middle,Daily,93211.97811661742,15880.77450877659,3,210,47,3,Debit Card,Medium Risk
cust_0378,62,Rural,Middle,Monthly,1375736.7508263013,142466.95327767526,5,533,12,2,Credit Card,Medium Risk
cust_0379,48,Urban,Middle,Weekly,7043840.025902643,709790.8236802216,2,940,17,1,Debit Card,High Risk
cust_0380,20,Suburban,Low,Weekly,1289744.7612653377,142055.96522484793,5,3937,20,17,Debit Card,Medium Risk
cust_0381,63,Rural,High,Weekly,4169339.360862474,430960.7950685117,8,1265,35,16,Debit Card,Low Risk
cust_0382,34,Rural,High,Weekly,15025272.55338297,1510646.701590671,7,11,11,15,Wallet Balance,Low Risk
cust_0383,19,Rural,Low,Daily,2590433.1611234667,269913.0177255709,3,2001,42,13,Credit Card,Medium Risk
cust_0384,50,Urban,High,Daily,5841916.064767599,591123.7802162757,7,516,1,15,Wallet Balance,Low Risk
cust_0385,64,Suburban,Middle,Weekly,5834165.791024427,596974.5690151557,2,4889,19,15,Debit Card,High Risk
cust_0386,32,Rural,Low,Weekly,3457202.857335474,358998.9063141439,4,4442,22,5,UPI,High Risk
cust_0387,59,Urban,High,Weekly,6477125.949201975,663773.3910573906,10,2067,20,5,Credit Card,Low Risk
cust_0388,43,Rural,Low,Monthly,4045237.930666542,411733.21362983785,2,1724,30,5,Credit Card,Medium Risk
cust_0389,45,Rural,Low,Daily,1495212.9568098085,160697.04908684664,7,2183,15,13,Debit Card,Low Risk
cust_0390,44,Rural,High,Weekly,1022616.5118862308,116949.77467364071,5,4541,12,0,Debit Card,Medium Risk
cust_0391,61,Rural,Middle,Weekly,5351608.559973087,543356.6106545115,9,172,3,19,Debit Card,Low Risk
cust_0392,68,Rural,High,Daily,665196.5096212887,81473.19742471413,7,4254,1,0,Debit Card,Low Risk
cust_0393,21,Urban,High,Weekly,17784370.51519871,1788429.8083681562,2,1814,49,17,UPI,High Risk
cust_0394,50,Suburban,Middle,Weekly,4068301.065043299,412134.1329684486,4,1675,0,7,Wallet Balance,High Risk
cust_0395,56,Suburban,High,Daily,2183440.9509493373,223017.81174173215,3,3,25,7,Credit Card,Medium Risk
cust_0396,52,Suburban,High,Daily,2403983.9652141524,254483.44760399626,10,1610,29,16,Debit Card,Low Risk
cust_0397,39,Suburban,High,Monthly,318049.9754368491,42548.72401423853,2,2793,37,0,Wallet Balance,Medium Risk
cust_0398,44,Urban,Low,Daily,2897578.534556372,297608.189529343,2,2420,19,13,UPI,Medium Risk
cust_0399,64,Urban,Low,Weekly,10078605.926245496,1026757.9455904004,8,4377,24,10,Wallet Balance,Low Risk
cust_0400,61,Urban,Low,Daily,8029759.86488431,815114.7355176954,6,2790,18,11,Debit Card,Medium Risk
cust_0401,68,Rural,High,Daily,424576.71635882714,51763.68590489549,3,2330,26,12,Wallet Balance,Medium Risk
cust_0402,46,Rural,Middle,Weekly,2536222.5009911624,265507.35854996915,8,1500,9,12,Wallet Balance,Low Risk
cust_0403,50,Rural,Low,Daily,1981808.0023655868,212678.6624173217,3,4330,40,2,UPI,Medium Risk
cust_0404,48,Suburban,Middle,Monthly,6600355.0966817,669899.4730770506,5,1725,16,2,Credit Card,Medium Risk
cust_0405,67,Rural,High,Daily,1583712.6919405656,169734.87907963098,1,3928,46,13,UPI,Medium Risk
cust_0406,36,Suburban,Low,Daily,4991166.107722527,507848.3778364352,1,4433,1,7,Debit Card,Medium Risk
cust_0407,47,Rural,High,Weekly,1306949.0679432724,141479.78005301827,10,455,16,12,Credit Card,Low Risk
cust_0408,38,Suburban,Middle,Monthly,8424268.997672154,850912.0597781639,2,3969,6,0,Wallet Balance,Medium Risk
cust_0409,48,Rural,Low,Monthly,7006934.60933766,712901.5161693903,7,1918,15,11,Debit Card,Medium Risk
cust_0410,18,Rural,Low,Daily,4448875.283497712,452608.5339726393,1,1382,48,4,Wallet Balance,Medium Risk
cust_0411,33,Urban,Low,Monthly,14147082.734674096,1433255.4789000542,7,4505,26,8,Wallet Balance,Medium Risk
cust_0412,40,Rural,Low,Weekly,2719500.0593188936,285801.939466965,10,1988,0,1,Wallet Balance,Low Risk
cust_0413,57,Rural,Middle,Daily,5910081.303987368,603127.5492706442,9,557,21,13,Wallet Balance,Low Risk
cust_0414,46,Urban,Low,Monthly,4224142.294311036,437433.4630780992,5,4557,21,3,Wallet Balance,Medium Risk
cust_0415,69,Suburban,High,Weekly,1423688.814102814,158414.18629136734,6,4286,26,20,Credit Card,Medium Risk
cust_0416,18,Urban,Low,Weekly,2266629.6054921444,245989.859433882,10,3990,15,8,Debit Card,Low Risk
cust_0417,55,Urban,Middle,Weekly,577320.4972234842,69912.12855646946,7,1168,35,16,UPI,Low Risk
cust_0418,61,Suburban,Low,Daily,1830544.3999864222,194677.21200987528,8,1367,15,11,Wallet Balance,Low Risk
cust_0419,39,Rural,Middle,Weekly,84271.48339822996,19359.61050459198,2,3687,23,6,Credit Card,High Risk
cust_0420,65,Suburban,Middle,Weekly,142360.39978367148,21232.133981395065,2,1599,34,7,UPI,High Risk
cust_0421,47,Rural,High,Daily,3623290.537713117,373098.38559075276,9,156,32,0,UPI,Low Risk
cust_0422,62,Rural,Low,Daily,3641666.5037038606,377676.9717957608,6,3379,16,15,Wallet Balance,Medium Risk
cust_0423,37,Suburban,Low,Weekly,10652004.971582746,1080607.920563798,7,4989,4,7,Debit Card,Low Risk
cust_0424,38,Urban,Low,Daily,7049572.116982878,722226.5612582705,5,4957,34,12,Wallet Balance,Medium Risk
cust_0425,17,Suburban,High,Monthly,4716965.685732134,475284.56184610055,1,1047,18,18,Wallet Balance,Medium Risk
cust_0426,42,Rural,High,Daily,10871651.863155758,1100861.312314527,8,930,42,12,Credit Card,Low Risk
cust_0427,57,Suburban,Middle,Weekly,5212196.1320756,528485.3745973951,1,1124,46,9,UPI,High Risk
cust_0428,17,Suburban,Middle,Daily,9772882.36448498,982331.3483599459,1,1281,33,11,Debit Card,Medium Risk
cust_0429,41,Rural,Middle,Daily,10428982.350391764,1055067.6294478772,2,4756,31,6,Debit Card,Medium Risk
cust_0430,32,Urban,High,Weekly,2809087.1391865434,288803.08002957964,5,1128,24,12,UPI,Medium Risk
cust_0431,55,Suburban,High,Weekly,5501174.199958507,563385.9240312956,4,3652,21,20,Wallet Balance,High Risk
cust_0432,48,Rural,High,Daily,9958563.15795549,1007463.0874125481,4,2082,38,7,UPI,Medium Risk
cust_0433,24,Rural,Middle,Monthly,2260610.535871884,239714.60723235278,1,4434,49,5,Wallet Balance,Medium Risk
cust_0434,58,Suburban,High,Monthly,5628546.879954776,574253.2558382453,1,4815,26,8,Wallet Balance,Medium Risk
cust_0435,69,Urban,Middle,Weekly,1690344.322135325,184171.60106865963,10,1176,32,19,Wallet Balance,Low Risk
cust_0436,63,Suburban,Middle,Monthly,1264181.7162037923,128251.11877889794,2,505,7,12,UPI,Medium Risk
